id	name	sex	birthyear	height	weight	team	noc	games	year	season	city	sport	event	medal
28269	Juan Carlos Daz Falcon	M	1981	180	84	Venezuela	VEN	2008 Summer	2008	Summer	Beijing	Taekwondo	Taekwondo Men's Heavyweight	NA
28410	Bineta Didhiou	F	1986	155	57	Senegal	SEN	2008 Summer	2008	Summer	Beijing	Taekwondo	Taekwondo Women's Featherweight	NA
32766	Gwladys Patience pangue	F	1984	178	88	France	FRA	2008 Summer	2008	Summer	Beijing	Taekwondo	Taekwondo Women's Welterweight	Bronze
32869	Akmal Ergashev	M	1983	190	88	Uzbekistan	UZB	2008 Summer	2008	Summer	Beijing	Taekwondo	Taekwondo Men's Heavyweight	NA
33238	Mara del Rosario Espinoza Espinoza	F	1988	173	70	Mexico	MEX	2008 Summer	2008	Summer	Beijing	Taekwondo	Taekwondo Women's Heavyweight	Gold
33844	Natlia Falavigna Silva	F	1984	178	69	Brazil	BRA	2008 Summer	2008	Summer	Beijing	Taekwondo	Taekwondo Women's Heavyweight	Bronze
35030	Miguel Ferrera Rodrguez	M	1981	180	80	Honduras	HON	2008 Summer	2008	Summer	Beijing	Taekwondo	Taekwondo Men's Welterweight	NA
37325	Helena Fromm	F	1987	175	67	Germany	GER	2008 Summer	2008	Summer	Beijing	Taekwondo	Taekwondo Women's Welterweight	NA
38598	Jon Garca Aguado	M	1978	195	87	Spain	ESP	2008 Summer	2008	Summer	Beijing	Taekwondo	Taekwondo Men's Heavyweight	NA
39046	Bat-El Gatterer	F	1988	170	55	Israel	ISR	2008 Summer	2008	Summer	Beijing	Taekwondo	Taekwondo Women's Featherweight	NA
40892	Tshomlee Cabanos Go	M	1984	176	58	Philippines	PHI	2008 Summer	2008	Summer	Beijing	Taekwondo	Taekwondo Men's Flyweight	NA
41403	Ivett Gonda	F	1986	171	49	Canada	CAN	2008 Summer	2008	Summer	Beijing	Taekwondo	Taekwondo Women's Flyweight	NA
43809	Smeyye Glec-Manz	F	1990	155	49	Germany	GER	2008 Summer	2008	Summer	Beijing	Taekwondo	Taekwondo Women's Flyweight	NA
43810	Sibel Gler	F	1985	172	63	Turkey	TUR	2008 Summer	2008	Summer	Beijing	Taekwondo	Taekwondo Women's Welterweight	NA
46359	Michael Paul Harvey	M	1990	178	58	Great Britain	GBR	2008 Summer	2008	Summer	Beijing	Taekwondo	Taekwondo Men's Flyweight	NA
46381	Burak Hasan	M	1985	177	68	Australia	AUS	2008 Summer	2008	Summer	Beijing	Taekwondo	Taekwondo Men's Featherweight	NA
48928	Rd hmdov	M	1981	184	80	Azerbaijan	AZE	2008 Summer	2008	Summer	Beijing	Taekwondo	Taekwondo Men's Welterweight	NA
51369	Hwang Gyeong-Seon	F	1986	175	67	South Korea	KOR	2008 Summer	2008	Summer	Beijing	Taekwondo	Taekwondo Women's Welterweight	Gold
51981	Im Su-Jeong	F	1987	168	57	South Korea	KOR	2008 Summer	2008	Summer	Beijing	Taekwondo	Taekwondo Women's Featherweight	Gold
52571	Idulio Islas Gmez	M	1987	181	68	Mexico	MEX	2008 Summer	2008	Summer	Beijing	Taekwondo	Taekwondo Men's Featherweight	NA
53025	Ja Dong-Min	M	1987	190	91	South Korea	KOR	2008 Summer	2008	Summer	Beijing	Taekwondo	Taekwondo Men's Heavyweight	Gold
54016	Anju Jason	M	1988	178	80	Marshall Islands	MHL	2008 Summer	2008	Summer	Beijing	Taekwondo	Taekwondo Men's Welterweight	NA
57561	Yevgeniya Karimova	F	1989	176	73	Uzbekistan	UZB	2008 Summer	2008	Summer	Beijing	Taekwondo	Taekwondo Women's Heavyweight	NA
58372	Karolina Kedzierska	F	1988	180	77	Sweden	SWE	2008 Summer	2008	Summer	Beijing	Taekwondo	Taekwondo Women's Heavyweight	NA
58435	Daba Modibo Keita	M	1981	203	104	Mali	MLI	2008 Summer	2008	Summer	Beijing	Taekwondo	Taekwondo Men's Heavyweight	NA
59186	Chutchawan Khaolaor	M	1988	170	58	Thailand	THA	2008 Summer	2008	Summer	Beijing	Taekwondo	Taekwondo Men's Flyweight	NA
59389	Sara Khoshjamal Fekri	F	1989	160	49	Iran	IRI	2008 Summer	2008	Summer	Beijing	Taekwondo	Taekwondo Women's Flyweight	NA
59834	Dmitry Kim	M	1990	175	68	Uzbekistan	UZB	2008 Summer	2008	Summer	Beijing	Taekwondo	Taekwondo Men's Featherweight	NA
62368	N'Guessan Sebastien Konan	M	1980	185	78	Cote d'Ivoire	CIV	2008 Summer	2008	Summer	Beijing	Taekwondo	Taekwondo Men's Welterweight	NA
63330	Kyriaki Kouvari	F	1984	180	73	Greece	GRE	2008 Summer	2008	Summer	Beijing	Taekwondo	Taekwondo Women's Heavyweight	NA
70660	Liu Xiaobo	M	1984	201	102	China	CHN	2008 Summer	2008	Summer	Beijing	Taekwondo	Taekwondo Men's Heavyweight	NA
71341	Diana Lopez	F	1984	178	58	United States	USA	2008 Summer	2008	Summer	Beijing	Taekwondo	Taekwondo Women's Featherweight	Bronze
71428	Mark Anthony Lopez	M	1982	183	68	United States	USA	2008 Summer	2008	Summer	Beijing	Taekwondo	Taekwondo Men's Featherweight	Silver
71448	Peter Lpez Santos	M	1982	178	68	Peru	PER	2008 Summer	2008	Summer	Beijing	Taekwondo	Taekwondo Men's Featherweight	NA
71467	Steven Lopez	M	1979	191	83	United States	USA	2008 Summer	2008	Summer	Beijing	Taekwondo	Taekwondo Men's Welterweight	Bronze
74655	Daniel Manz	M	1988	178	68	Germany	GER	2008 Summer	2008	Summer	Beijing	Taekwondo	Taekwondo Men's Featherweight	NA
75689	Alfonso Martinez	M	1983	173	58	Belize	BIZ	2008 Summer	2008	Summer	Beijing	Taekwondo	Taekwondo Men's Flyweight	NA
75936	Carmen Marton	F	1986	172	67	Australia	AUS	2008 Summer	2008	Summer	Beijing	Taekwondo	Taekwondo Women's Heavyweight	NA
76495	ngel Volodia Matos Fuentes	M	1977	193	81	Cuba	CUB	2008 Summer	2008	Summer	Beijing	Taekwondo	Taekwondo Men's Heavyweight	NA
78833	Yulis Gabriel Mercedes Reyes	M	1980	163	58	Dominican Republic	DOM	2008 Summer	2008	Summer	Beijing	Taekwondo	Taekwondo Men's Flyweight	Silver
79380	Sbastien Michaud	M	1987	185	79	Canada	CAN	2008 Summer	2008	Summer	Beijing	Taekwondo	Taekwondo Men's Welterweight	NA
80939	Isah Adam Mohammad	M	1987	170	67	Nigeria	NGR	2008 Summer	2008	Summer	Beijing	Taekwondo	Taekwondo Men's Featherweight	NA
81034	Kristopher Moitland Cabezas	M	1984	185	95	Costa Rica	CRC	2008 Summer	2008	Summer	Beijing	Taekwondo	Taekwondo Men's Heavyweight	NA
81497	Daynellis Montejo Poll	F	1985	167	49	Cuba	CUB	2008 Summer	2008	Summer	Beijing	Taekwondo	Taekwondo Women's Flyweight	Bronze
81717	Gladys Alicia Mora Romero	F	1980	170	49	Colombia	COL	2008 Summer	2008	Summer	Beijing	Taekwondo	Taekwondo Women's Flyweight	NA
82047	Tina Michelle Morgan (-Tanrkulu)	F	1983	173	67	Australia	AUS	2008 Summer	2008	Summer	Beijing	Taekwondo	Taekwondo Women's Welterweight	NA
83946	Elisavet "Elli" Mystakidou	F	1978	177	67	Greece	GRE	2008 Summer	2008	Summer	Beijing	Taekwondo	Taekwondo Women's Welterweight	NA
84022	Reza Naderian	M	1989	178	62	Iran	IRI	2008 Summer	2008	Summer	Beijing	Taekwondo	Taekwondo Men's Flyweight	NA
85722	Nguyn Th Hoi Thu	F	1985	167	57	Vietnam	VIE	2008 Summer	2008	Summer	Beijing	Taekwondo	Taekwondo Women's Featherweight	NA
85745	Nguyn Vn Hng	M	1980	192	90	Vietnam	VIE	2008 Summer	2008	Summer	Beijing	Taekwondo	Taekwondo Men's Heavyweight	NA
86244	Alexandros Nikolaidis	M	1980	201	103.5	Greece	GRE	2008 Summer	2008	Summer	Beijing	Taekwondo	Taekwondo Men's Heavyweight	Silver
86313	Rohullah Nikpai	M	1987	183	63	Afghanistan	AFG	2008 Summer	2008	Summer	Beijing	Taekwondo	Taekwondo Men's Flyweight	Bronze
87323	Dbora Fernanda da Silva Nunes	F	1983	175	57	Brazil	BRA	2008 Summer	2008	Summer	Beijing	Taekwondo	Taekwondo Women's Featherweight	NA
87380	Liya Asylbekovna Nurkina	F	1985	171	67	Kazakhstan	KAZ	2008 Summer	2008	Summer	Beijing	Taekwondo	Taekwondo Women's Welterweight	NA
87907	Asuncin Ocasio Rodrguez	F	1987	175	66	Puerto Rico	PUR	2008 Summer	2008	Summer	Beijing	Taekwondo	Taekwondo Women's Welterweight	NA
88197	M. A. Jean Moloise Ogoudjobi	M	1986	166	58	Benin	BEN	2008 Summer	2008	Summer	Beijing	Taekwondo	Taekwondo Men's Flyweight	NA
88420	Yoriko Okamoto	F	1972	169	67	Japan	JPN	2008 Summer	2008	Summer	Beijing	Taekwondo	Taekwondo Women's Welterweight	NA
92043	Doris Esmid Patio Marn	F	1986	165	56	Colombia	COL	2008 Summer	2008	Summer	Beijing	Taekwondo	Taekwondo Women's Featherweight	NA
93319	Guillermo Prez Sandoval	M	1980	171	58	Mexico	MEX	2008 Summer	2008	Summer	Beijing	Taekwondo	Taekwondo Men's Flyweight	Gold
96611	Pedro Miguel Moreira Pvoa	M	1980	165	58	Portugal	POR	2008 Summer	2008	Summer	Beijing	Taekwondo	Taekwondo Men's Flyweight	NA
96850	Chonnapas Premwaew	F	1987	174	57	Thailand	THA	2008 Summer	2008	Summer	Beijing	Taekwondo	Taekwondo Women's Featherweight	NA
97405	Buttree Puedpong	F	1991	157	49	Thailand	THA	2008 Summer	2008	Summer	Beijing	Taekwondo	Taekwondo Women's Flyweight	Silver
98720	Juan Antonio Ramos Snchez	M	1977	168	58	Spain	ESP	2008 Summer	2008	Summer	Beijing	Taekwondo	Taekwondo Men's Flyweight	NA
101155	Mary Antoinette "Toni" Rivero	F	1988	170	67	Philippines	PHI	2008 Summer	2008	Summer	Beijing	Taekwondo	Taekwondo Women's Welterweight	NA
102204	Angel Romn Martnez	M	1984	192	80	Puerto Rico	PUR	2008 Summer	2008	Summer	Beijing	Taekwondo	Taekwondo Men's Welterweight	NA
104185	Hadi Saei Bonehkohal	M	1976	182	79	Iran	IRI	2008 Summer	2008	Summer	Beijing	Taekwondo	Taekwondo Men's Welterweight	Gold
105252	Vanina Paola Snchez Bern	F	1979	175	62	Argentina	ARG	2008 Summer	2008	Summer	Beijing	Taekwondo	Taekwondo Women's Welterweight	NA
105783	Abdulqader Hikmat A. Sarhan	M	1988	180	80	Qatar	QAT	2008 Summer	2008	Summer	Beijing	Taekwondo	Taekwondo Men's Welterweight	NA
105793	Sandra ari	F	1984	175	67	Croatia	CRO	2008 Summer	2008	Summer	Beijing	Taekwondo	Taekwondo Women's Welterweight	Bronze
105822	Mauro Sarmiento	M	1983	196	80	Italy	ITA	2008 Summer	2008	Summer	Beijing	Taekwondo	Taekwondo Men's Welterweight	Silver
108810	Karine Sergerie	F	1985	165	64.5	Canada	CAN	2008 Summer	2008	Summer	Beijing	Taekwondo	Taekwondo Women's Welterweight	Silver
110798	Rosana Simn Alamo	F	1989	180	68	Spain	ESP	2008 Summer	2008	Summer	Beijing	Taekwondo	Taekwondo Women's Heavyweight	NA
112907	Nina Solheim	F	1979	170	70	Norway	NOR	2008 Summer	2008	Summer	Beijing	Taekwondo	Taekwondo Women's Heavyweight	Silver
113084	Son Tae-Jin	M	1988	176	68	South Korea	KOR	2008 Summer	2008	Summer	Beijing	Taekwondo	Taekwondo Men's Featherweight	Gold
115112	Sarah Diana Stevenson	F	1983	177	69.5	Great Britain	GBR	2008 Summer	2008	Summer	Beijing	Taekwondo	Taekwondo Women's Heavyweight	Bronze
116064	Su Li-Wen	F	1981	171	57	Chinese Taipei	TPE	2008 Summer	2008	Summer	Beijing	Taekwondo	Taekwondo Women's Featherweight	NA
116589	Sung Yu-Chi	M	1982	174	68	Chinese Taipei	TPE	2008 Summer	2008	Summer	Beijing	Taekwondo	Taekwondo Men's Featherweight	Bronze
118497	Azize Tanrkulu	F	1986	172	57	Turkey	TUR	2008 Summer	2008	Summer	Beijing	Taekwondo	Taekwondo Women's Featherweight	Silver
118498	Bahri Tanrkulu	M	1980	185	83	Turkey	TUR	2008 Summer	2008	Summer	Beijing	Taekwondo	Taekwondo Men's Welterweight	NA
118959	Servet Tazegl	M	1989	180	68	Turkey	TUR	2008 Summer	2008	Summer	Beijing	Taekwondo	Taekwondo Men's Featherweight	Bronze
119189	Shueh Fhern "Elaine" Teo	F	1981	165	53	Malaysia	MAS	2008 Summer	2008	Summer	Beijing	Taekwondo	Taekwondo Women's Featherweight	NA
120114	Ghizlane Thoudali	F	1984	nan	49	Morocco	MAR	2008 Summer	2008	Summer	Beijing	Taekwondo	Taekwondo Women's Flyweight	NA
121012	Theresa Tona	F	1991	156	49	Papua New Guinea	PNG	2008 Summer	2008	Summer	Beijing	Taekwondo	Taekwondo Women's Flyweight	NA
121651	Trn Th Ngc Trc	F	1989	nan	49	Vietnam	VIE	2008 Summer	2008	Summer	Beijing	Taekwondo	Taekwondo Women's Flyweight	NA
122618	Levent Tuncat	M	1988	173	61	Germany	GER	2008 Summer	2008	Summer	Beijing	Taekwondo	Taekwondo Men's Flyweight	NA
125465	Carlos Armando Vsquez Carvajal	M	1983	190	78	Venezuela	VEN	2008 Summer	2008	Summer	Beijing	Taekwondo	Taekwondo Men's Welterweight	NA
126439	Gessler Viera Abreu	M	1985	177	68	Cuba	CUB	2008 Summer	2008	Summer	Beijing	Taekwondo	Taekwondo Men's Featherweight	NA
128376	Dickson Wamwiri Wanjiku	M	1985	168	58	Kenya	KEN	2008 Summer	2008	Summer	Beijing	Taekwondo	Taekwondo Men's Flyweight	NA
129598	Marcio Wenceslau Ferreira	M	1980	165	58	Brazil	BRA	2008 Summer	2008	Summer	Beijing	Taekwondo	Taekwondo Men's Flyweight	NA
131795	Wu Jingyu	F	1987	167	51	China	CHN	2008 Summer	2008	Summer	Beijing	Taekwondo	Taekwondo Women's Flyweight	Gold
132537	Yang Shu-Chun	F	1986	168	49	Chinese Taipei	TPE	2008 Summer	2008	Summer	Beijing	Taekwondo	Taekwondo Women's Flyweight	NA
133740	Hanna Rebecca Zajc	F	1987	160	49	Sweden	SWE	2008 Summer	2008	Summer	Beijing	Taekwondo	Taekwondo Women's Flyweight	NA
134840	Zhu Guo	M	1985	187	79	China	CHN	2008 Summer	2008	Summer	Beijing	Taekwondo	Taekwondo Men's Welterweight	Bronze
135297	Abdelkader Al-Zrouri	M	1977	197	100	Morocco	MAR	2008 Summer	2008	Summer	Beijing	Taekwondo	Taekwondo Men's Heavyweight	NA
135335	Martina Zubi	F	1989	173	55	Croatia	CRO	2008 Summer	2008	Summer	Beijing	Taekwondo	Taekwondo Women's Featherweight	Bronze
