id	name	sex	birthyear	height	weight	team	noc	games	year	season	city	sport	event	medal
91407	Anastasiya Parfyonova	F	1990	174	57	Belarus	BLR	2008 Summer	2008	Summer	Beijing	Synchronized Swimming	Synchronized Swimming Women's Duet	NA
93047	Jillian "Jill" Penner	F	1988	173	58	United States	USA	2008 Summer	2008	Summer	Beijing	Synchronized Swimming	Synchronized Swimming Women's Team	NA
97088	Kimberly "Kim" Probst	F	1981	160	61	United States	USA	2008 Summer	2008	Summer	Beijing	Synchronized Swimming	Synchronized Swimming Women's Team	NA
98757	Isabelle Rampling	F	1985	165	52	Canada	CAN	2008 Summer	2008	Summer	Beijing	Synchronized Swimming	Synchronized Swimming Women's Duet	NA
98820	Jenna Margaret Randall	F	1989	173	58	Great Britain	GBR	2008 Summer	2008	Summer	Beijing	Synchronized Swimming	Synchronized Swimming Women's Duet	NA
99714	Samantha Lee Reid	F	1989	158	50	Australia	AUS	2008 Summer	2008	Summer	Beijing	Synchronized Swimming	Synchronized Swimming Women's Team	NA
101773	Irina Rodrguez lvarez	F	1978	173	61	Spain	ESP	2008 Summer	2008	Summer	Beijing	Synchronized Swimming	Synchronized Swimming Women's Team	Silver
102276	Svetlana Alekseyevna Romashina	F	1990	173	57	Russia	RUS	2008 Summer	2008	Summer	Beijing	Synchronized Swimming	Synchronized Swimming Women's Team	Gold
104697	Nouran Saleh	F	1988	167	56	Egypt	EGY	2008 Summer	2008	Summer	Beijing	Synchronized Swimming	Synchronized Swimming Women's Team	NA
107251	Ariane Schneider (-Kirchhofer)	F	1985	171	60	Switzerland	SUI	2008 Summer	2008	Summer	Beijing	Synchronized Swimming	Synchronized Swimming Women's Duet	NA
109988	Anna Vladimirovna Shorina	F	1983	161	52	Russia	RUS	2008 Summer	2008	Summer	Beijing	Synchronized Swimming	Synchronized Swimming Women's Team	Gold
112973	Despoina Solomou	F	1991	168	53	Greece	GRE	2008 Summer	2008	Summer	Beijing	Synchronized Swimming	Synchronized Swimming Women's Duet	NA
113124	Jennifer Song	F	1983	164	50	Canada	CAN	2008 Summer	2008	Summer	Beijing	Synchronized Swimming	Synchronized Swimming Women's Team	NA
116487	Sun Qiuting	F	1986	171	55	China	CHN	2008 Summer	2008	Summer	Beijing	Synchronized Swimming	Synchronized Swimming Women's Team	Bronze
116805	Emiko Suzuki	F	1982	168	57	Japan	JPN	2008 Summer	2008	Summer	Beijing	Synchronized Swimming	Synchronized Swimming Women's Duet	Bronze
116805	Emiko Suzuki	F	1982	168	57	Japan	JPN	2008 Summer	2008	Summer	Beijing	Synchronized Swimming	Synchronized Swimming Women's Team	NA
117190	Kseniya Volodymyrivna Sydorenko	F	1986	178	60	Ukraine	UKR	2008 Summer	2008	Summer	Beijing	Synchronized Swimming	Synchronized Swimming Women's Duet	NA
117724	Masako Tachibana	F	1984	159	51	Japan	JPN	2008 Summer	2008	Summer	Beijing	Synchronized Swimming	Synchronized Swimming Women's Team	NA
119052	Lara Puglia Teixeira Cianciarulo	F	1988	167	57	Brazil	BRA	2008 Summer	2008	Summer	Beijing	Synchronized Swimming	Synchronized Swimming Women's Duet	NA
120476	Paola Tirados Snchez	F	1980	164	52	Spain	ESP	2008 Summer	2008	Summer	Beijing	Synchronized Swimming	Synchronized Swimming Women's Team	Silver
120769	Arna Aytzhanovna Toktagan	F	1986	173	54	Kazakhstan	KAZ	2008 Summer	2008	Summer	Beijing	Synchronized Swimming	Synchronized Swimming Women's Duet	NA
124465	Bianca Natasja van der Velden	F	1976	170	56	Netherlands	NED	2008 Summer	2008	Summer	Beijing	Synchronized Swimming	Synchronized Swimming Women's Duet	NA
124469	Sonja Rosalinde van der Velden	F	1976	171	56	Netherlands	NED	2008 Summer	2008	Summer	Beijing	Synchronized Swimming	Synchronized Swimming Women's Duet	NA
128260	Bethany Therese Walsh	F	1986	165	58	Australia	AUS	2008 Summer	2008	Summer	Beijing	Synchronized Swimming	Synchronized Swimming Women's Team	NA
128536	Wang Na	F	1984	172	58	China	CHN	2008 Summer	2008	Summer	Beijing	Synchronized Swimming	Synchronized Swimming Women's Team	Bronze
128543	Wang Ok-Gyong	F	1990	163	47	North Korea	PRK	2008 Summer	2008	Summer	Beijing	Synchronized Swimming	Synchronized Swimming Women's Duet	NA
132884	Anastasiya Nikolayevna Yermakova	F	1983	169	55	Russia	RUS	2008 Summer	2008	Summer	Beijing	Synchronized Swimming	Synchronized Swimming Women's Duet	Gold
132884	Anastasiya Nikolayevna Yermakova	F	1983	169	55	Russia	RUS	2008 Summer	2008	Summer	Beijing	Synchronized Swimming	Synchronized Swimming Women's Team	Gold
133027	Inna Yoffe	F	1988	160	49	Israel	ISR	2008 Summer	2008	Summer	Beijing	Synchronized Swimming	Synchronized Swimming Women's Duet	NA
133542	Daryna Oleksivna "Dar'ia" Yushko	F	1985	174	59	Ukraine	UKR	2008 Summer	2008	Summer	Beijing	Synchronized Swimming	Synchronized Swimming Women's Duet	NA
134568	Zhang Xiaohuan	F	1981	170	55	China	CHN	2008 Summer	2008	Summer	Beijing	Synchronized Swimming	Synchronized Swimming Women's Team	Bronze
