id	name	sex	birthyear	height	weight	team	noc	games	year	season	city	sport	event	medal
57156	Yevgeniya Olegovna Kanayeva	F	1990	168	42	Russia	RUS	2008 Summer	2008	Summer	Beijing	Rhythmic Gymnastics	Rhythmic Gymnastics Women's Individual	Gold
57363	Olga Sergeyevna Kapranova	F	1988	177	55	Russia	RUS	2008 Summer	2008	Summer	Beijing	Rhythmic Gymnastics	Rhythmic Gymnastics Women's Individual	NA
59677	Irina Kikkas	F	1984	166	52	Estonia	EST	2008 Summer	2008	Summer	Beijing	Rhythmic Gymnastics	Rhythmic Gymnastics Women's Individual	NA
65229	Tsveta Kuseva	F	1989	170	50	Bulgaria	BUL	2008 Summer	2008	Summer	Beijing	Rhythmic Gymnastics	Rhythmic Gymnastics Women's Group	NA
68532	Daniela Leite	F	1988	170	53	Brazil	BRA	2008 Summer	2008	Summer	Beijing	Rhythmic Gymnastics	Rhythmic Gymnastics Women's Group	NA
69381	Li Hongyang	F	1990	160	40	China	CHN	2008 Summer	2008	Summer	Beijing	Rhythmic Gymnastics	Rhythmic Gymnastics Women's Individual	NA
71931	Lu Yuanyang	F	1983	174	54	China	CHN	2008 Summer	2008	Summer	Beijing	Rhythmic Gymnastics	Rhythmic Gymnastics Women's Group	Silver
72376	Zinaida Igorevna "Zina" Lunina	F	1989	175	55	Belarus	BLR	2008 Summer	2008	Summer	Beijing	Rhythmic Gymnastics	Rhythmic Gymnastics Women's Group	Bronze
73933	Alina Oleksandrivna Maksymenko	F	1991	169	46	Ukraine	UKR	2008 Summer	2008	Summer	Beijing	Rhythmic Gymnastics	Rhythmic Gymnastics Women's Group	NA
74466	Vasiliki Maniou	F	1993	167	43	Greece	GRE	2008 Summer	2008	Summer	Beijing	Rhythmic Gymnastics	Rhythmic Gymnastics Women's Group	NA
74554	Yolita Manolova	F	1990	175	57	Bulgaria	BUL	2008 Summer	2008	Summer	Beijing	Rhythmic Gymnastics	Rhythmic Gymnastics Women's Group	NA
74624	Tayanne Coelho Mantovaneli	F	1987	169	53	Brazil	BRA	2008 Summer	2008	Summer	Beijing	Rhythmic Gymnastics	Rhythmic Gymnastics Women's Group	NA
75109	Zornitsa Marinova	F	1987	170	52	Bulgaria	BUL	2008 Summer	2008	Summer	Beijing	Rhythmic Gymnastics	Rhythmic Gymnastics Women's Group	NA
75879	Glafira Sergeyevna Martinovich	F	1989	176	58	Belarus	BLR	2008 Summer	2008	Summer	Beijing	Rhythmic Gymnastics	Rhythmic Gymnastics Women's Group	Bronze
76223	Daniela Masseroni	F	1985	170	48	Italy	ITA	2008 Summer	2008	Summer	Beijing	Rhythmic Gymnastics	Rhythmic Gymnastics Women's Group	NA
76608	Luisa Matsuo	F	1989	171	51	Brazil	BRA	2008 Summer	2008	Summer	Beijing	Rhythmic Gymnastics	Rhythmic Gymnastics Women's Group	NA
78701	Marcela Menezes	F	1986	162	48	Brazil	BRA	2008 Summer	2008	Summer	Beijing	Rhythmic Gymnastics	Rhythmic Gymnastics Women's Group	NA
80316	Nachi Misawa	F	1990	161	45	Japan	JPN	2008 Summer	2008	Summer	Beijing	Rhythmic Gymnastics	Rhythmic Gymnastics Women's Group	NA
80476	Joanna Mitrosz	F	1989	180	58	Poland	POL	2008 Summer	2008	Summer	Beijing	Rhythmic Gymnastics	Rhythmic Gymnastics Women's Individual	NA
81494	Vnia Monteiro	F	1987	170	62	Cape Verde	CPV	2008 Summer	2008	Summer	Beijing	Rhythmic Gymnastics	Rhythmic Gymnastics Women's Individual	NA
83130	Nicole Muller	F	1989	163	47	Brazil	BRA	2008 Summer	2008	Summer	Beijing	Rhythmic Gymnastics	Rhythmic Gymnastics Women's Group	NA
89450	Alexandra Orlando	F	1987	170	58	Canada	CAN	2008 Summer	2008	Summer	Beijing	Rhythmic Gymnastics	Rhythmic Gymnastics Women's Individual	NA
90529	Isabel Pagn Navarro	F	1986	170	53	Spain	ESP	2008 Summer	2008	Summer	Beijing	Rhythmic Gymnastics	Rhythmic Gymnastics Women's Group	NA
90617	Elisabet Vladimirova Paisieva	F	1987	167	52	Bulgaria	BUL	2008 Summer	2008	Summer	Beijing	Rhythmic Gymnastics	Rhythmic Gymnastics Women's Individual	NA
92241	Maya Paunovska	F	1988	170	52	Bulgaria	BUL	2008 Summer	2008	Summer	Beijing	Rhythmic Gymnastics	Rhythmic Gymnastics Women's Group	NA
92810	Ana Mara Pelaz Mota	F	1988	174	54	Spain	ESP	2008 Summer	2008	Summer	Beijing	Rhythmic Gymnastics	Rhythmic Gymnastics Women's Group	NA
93173	Vira Vitalivna Perederiy	F	1990	172	48	Ukraine	UKR	2008 Summer	2008	Summer	Beijing	Rhythmic Gymnastics	Rhythmic Gymnastics Women's Group	NA
94305	Simona Simeonova Peycheva	F	1985	160	46	Bulgaria	BUL	2008 Summer	2008	Summer	Beijing	Rhythmic Gymnastics	Rhythmic Gymnastics Women's Individual	NA
94849	Olga-Afroditi Pilaki	F	1989	170	53	Greece	GRE	2008 Summer	2008	Summer	Beijing	Rhythmic Gymnastics	Rhythmic Gymnastics Women's Group	NA
95190	Katerina Yevgenyevna "Katia" Pisetsky	F	1986	170	53	Israel	ISR	2008 Summer	2008	Summer	Beijing	Rhythmic Gymnastics	Rhythmic Gymnastics Women's Group	NA
95469	Paraskevi Plexida	F	1991	168	44	Greece	GRE	2008 Summer	2008	Summer	Beijing	Rhythmic Gymnastics	Rhythmic Gymnastics Women's Group	NA
96376	Yelena Aleksandrovna Posevina	F	1986	176	56	Russia	RUS	2008 Summer	2008	Summer	Beijing	Rhythmic Gymnastics	Rhythmic Gymnastics Women's Group	Gold
97211	Anastasiya Prosolova	F	1990	166	48	Azerbaijan	AZE	2008 Summer	2008	Summer	Beijing	Rhythmic Gymnastics	Rhythmic Gymnastics Women's Group	NA
97738	Aliy Qarayeva	F	1988	160	47	Azerbaijan	AZE	2008 Summer	2008	Summer	Beijing	Rhythmic Gymnastics	Rhythmic Gymnastics Women's Individual	NA
97789	Dina Qorina	F	1988	171	51	Azerbaijan	AZE	2008 Summer	2008	Summer	Beijing	Rhythmic Gymnastics	Rhythmic Gymnastics Women's Group	NA
100469	Odette Richard	F	1988	160	40	South Africa	RSA	2008 Summer	2008	Summer	Beijing	Rhythmic Gymnastics	Rhythmic Gymnastics Women's Individual	NA
101005	Irina Risenzon	F	1988	170	52	Israel	ISR	2008 Summer	2008	Summer	Beijing	Rhythmic Gymnastics	Rhythmic Gymnastics Women's Individual	NA
101171	Neta Rivkin	F	1991	170	50	Israel	ISR	2008 Summer	2008	Summer	Beijing	Rhythmic Gymnastics	Rhythmic Gymnastics Women's Individual	NA
103430	Vernica Ruz Domnguez	F	1989	174	54	Spain	ESP	2008 Summer	2008	Summer	Beijing	Rhythmic Gymnastics	Rhythmic Gymnastics Women's Group	NA
104838	Elisabeth Salom Pons	F	1989	174	55	Spain	ESP	2008 Summer	2008	Summer	Beijing	Rhythmic Gymnastics	Rhythmic Gymnastics Women's Group	NA
104941	Ioanna Samara	F	1992	164	48	Greece	GRE	2008 Summer	2008	Summer	Beijing	Rhythmic Gymnastics	Rhythmic Gymnastics Women's Group	NA
105478	Kseniya Andreyevna Sankovich	F	1990	172	54	Belarus	BLR	2008 Summer	2008	Summer	Beijing	Rhythmic Gymnastics	Rhythmic Gymnastics Women's Group	Bronze
105604	Elisa Santoni	F	1988	176	56	Italy	ITA	2008 Summer	2008	Summer	Beijing	Rhythmic Gymnastics	Rhythmic Gymnastics Women's Group	NA
106225	Maria Savenkov	F	1988	171	55	Israel	ISR	2008 Summer	2008	Summer	Beijing	Rhythmic Gymnastics	Rhythmic Gymnastics Women's Group	NA
106315	Anzhelika "Angelica" Savrayuk	F	1990	175	49	Italy	ITA	2008 Summer	2008	Summer	Beijing	Rhythmic Gymnastics	Rhythmic Gymnastics Women's Group	NA
109932	Darya Valeryevna Shkurikhina	F	1991	176	56	Russia	RUS	2008 Summer	2008	Summer	Beijing	Rhythmic Gymnastics	Rhythmic Gymnastics Women's Group	Gold
110946	Sin Su-Ji	F	1991	162	38	South Korea	KOR	2008 Summer	2008	Summer	Beijing	Rhythmic Gymnastics	Rhythmic Gymnastics Women's Individual	NA
111983	Yuliya Slobodian	F	1993	175	48	Ukraine	UKR	2008 Summer	2008	Summer	Beijing	Rhythmic Gymnastics	Rhythmic Gymnastics Women's Group	NA
116261	Sui Jianshuang	F	1989	177	51	China	CHN	2008 Summer	2008	Summer	Beijing	Rhythmic Gymnastics	Rhythmic Gymnastics Women's Group	Silver
116455	Sun Dan	F	1987	177	57	China	CHN	2008 Summer	2008	Summer	Beijing	Rhythmic Gymnastics	Rhythmic Gymnastics Women's Group	Silver
118332	Kotono Tanaka	F	1992	166	40	Japan	JPN	2008 Summer	2008	Summer	Beijing	Rhythmic Gymnastics	Rhythmic Gymnastics Women's Group	NA
118380	Yoanna Tancheva	F	1989	170	55	Bulgaria	BUL	2008 Summer	2008	Summer	Beijing	Rhythmic Gymnastics	Rhythmic Gymnastics Women's Group	NA
121039	Tatyana Tongova	F	1990	170	53	Bulgaria	BUL	2008 Summer	2008	Summer	Beijing	Rhythmic Gymnastics	Rhythmic Gymnastics Women's Group	NA
121833	Alina Trepina	F	1990	166	49	Azerbaijan	AZE	2008 Summer	2008	Summer	Beijing	Rhythmic Gymnastics	Rhythmic Gymnastics Women's Group	NA
122172	Nikoleta Tsagari	F	1990	167	52	Greece	GRE	2008 Summer	2008	Summer	Beijing	Rhythmic Gymnastics	Rhythmic Gymnastics Women's Group	NA
122369	Honami Tsuboi	F	1989	168	45	Japan	JPN	2008 Summer	2008	Summer	Beijing	Rhythmic Gymnastics	Rhythmic Gymnastics Women's Group	NA
122604	Alina Arturovna Tumilovich	F	1990	178	56	Belarus	BLR	2008 Summer	2008	Summer	Beijing	Rhythmic Gymnastics	Rhythmic Gymnastics Women's Group	Bronze
126458	Rahel Vigdozchik	F	1989	179	58	Israel	ISR	2008 Summer	2008	Summer	Beijing	Rhythmic Gymnastics	Rhythmic Gymnastics Women's Group	NA
126884	Veronika Vitenberg	F	1989	160	47	Israel	ISR	2008 Summer	2008	Summer	Beijing	Rhythmic Gymnastics	Rhythmic Gymnastics Women's Group	NA
129117	Carolina Weber	F	1986	167	50	Austria	AUT	2008 Summer	2008	Summer	Beijing	Rhythmic Gymnastics	Rhythmic Gymnastics Women's Individual	NA
132770	Valeriya Yegay	F	1987	166	57	Azerbaijan	AZE	2008 Summer	2008	Summer	Beijing	Rhythmic Gymnastics	Rhythmic Gymnastics Women's Group	NA
133563	Aliya Makhsutovna Yusupova	F	1984	174	59	Kazakhstan	KAZ	2008 Summer	2008	Summer	Beijing	Rhythmic Gymnastics	Rhythmic Gymnastics Women's Individual	NA
134550	Zhang Shuo	F	1984	172	50	China	CHN	2008 Summer	2008	Summer	Beijing	Rhythmic Gymnastics	Rhythmic Gymnastics Women's Group	Silver
134882	Inna Ivanovna Zhukova	F	1987	173	55	Belarus	BLR	2008 Summer	2008	Summer	Beijing	Rhythmic Gymnastics	Rhythmic Gymnastics Women's Individual	Silver
135333	Viktoriya Volodymyrivna "Vita" Zubchenko	F	1989	170	50	Ukraine	UKR	2008 Summer	2008	Summer	Beijing	Rhythmic Gymnastics	Rhythmic Gymnastics Women's Group	NA
135488	Nataliya Vladimirovna Zuyeva	F	1989	176	62	Russia	RUS	2008 Summer	2008	Summer	Beijing	Rhythmic Gymnastics	Rhythmic Gymnastics Women's Group	Gold
