id	name	sex	birthyear	height	weight	team	noc	games	year	season	city	sport	event	medal
27319	Nikolaos Deligiannis	M	1977	190	96	Greece	GRE	2008 Summer	2008	Summer	Beijing	Water Polo	Water Polo Men's Water Polo	NA
28067	Luigi Di Costanzo	M	1982	185	82	Italy	ITA	2008 Summer	2008	Summer	Beijing	Water Polo	Water Polo Men's Water Polo	NA
28086	Tania Di Mario	F	1979	168	62	Italy	ITA	2008 Summer	2008	Summer	Beijing	Water Polo	Water Polo Women's Water Polo	NA
28504	Devon Diggle	M	1988	183	83	Canada	CAN	2008 Summer	2008	Summer	Beijing	Water Polo	Water Polo Men's Water Polo	NA
29847	Teo oga	M	1977	187	90	Croatia	CRO	2008 Summer	2008	Summer	Beijing	Water Polo	Water Polo Men's Water Polo	NA
29942	Rita Drvucz	F	1980	180	68	Hungary	HUN	2008 Summer	2008	Summer	Beijing	Water Polo	Water Polo Women's Water Polo	NA
32324	Georgia Ellinaki	F	1974	174	64	Greece	GRE	2008 Summer	2008	Summer	Beijing	Water Polo	Water Polo Women's Water Polo	NA
34589	Aaron Feltham	M	1982	190	94	Canada	CAN	2008 Summer	2008	Summer	Beijing	Water Polo	Water Polo Men's Water Polo	NA
34593	Maurizio Felugo	M	1981	189	82	Italy	ITA	2008 Summer	2008	Summer	Beijing	Water Polo	Water Polo Men's Water Polo	NA
35220	Pietro Figlioli	M	1984	191	98	Australia	AUS	2008 Summer	2008	Summer	Beijing	Water Polo	Water Polo Men's Water Polo	NA
35328	Filip Filipovi	M	1987	196	101	Serbia	SRB	2008 Summer	2008	Summer	Beijing	Water Polo	Water Polo Men's Water Polo	Bronze
36787	Trent Franklin	M	1979	184	83	Australia	AUS	2008 Summer	2008	Summer	Beijing	Water Polo	Water Polo Men's Water Polo	NA
36865	Suzannah "Suzie" Fraser	F	1989	175	63	Australia	AUS	2008 Summer	2008	Summer	Beijing	Water Polo	Water Polo Women's Water Polo	Bronze
36877	Teresa Frassinetti	F	1986	178	75	Italy	ITA	2008 Summer	2008	Summer	Beijing	Water Polo	Water Polo Women's Water Polo	NA
38126	Ivn Gallego Vela	M	1984	186	100	Spain	ESP	2008 Summer	2008	Summer	Beijing	Water Polo	Water Polo Men's Water Polo	NA
38157	Valentino Gallo	M	1985	192	95	Italy	ITA	2008 Summer	2008	Summer	Beijing	Water Polo	Water Polo Men's Water Polo	NA
38395	Gao Ao	F	1990	173	75	China	CHN	2008 Summer	2008	Summer	Beijing	Water Polo	Water Polo Women's Water Polo	NA
38650	Mario Jos Garca Rodrguez	M	1983	190	91	Spain	ESP	2008 Summer	2008	Summer	Beijing	Water Polo	Water Polo Men's Water Polo	NA
38711	Xavier Garca Gadea	M	1984	198	92	Spain	ESP	2008 Summer	2008	Summer	Beijing	Water Polo	Water Polo Men's Water Polo	NA
39260	Ge Weiqing	M	1977	185	90	China	CHN	2008 Summer	2008	Summer	Beijing	Water Polo	Water Polo Men's Water Polo	NA
39735	Istvn Gergely	M	1977	202	112	Hungary	HUN	2008 Summer	2008	Summer	Beijing	Water Polo	Water Polo Men's Water Polo	Gold
39793	Angeliki Gerolymou	F	1982	168	70	Greece	GRE	2008 Summer	2008	Summer	Beijing	Water Polo	Water Polo Women's Water Polo	NA
40225	Elena Gigli	F	1985	192	82	Italy	ITA	2008 Summer	2008	Summer	Beijing	Water Polo	Water Polo Women's Water Polo	NA
40838	Nadezhda Sergeyevna Glyzina-Fedotova	F	1988	175	68	Russia	RUS	2008 Summer	2008	Summer	Beijing	Water Polo	Water Polo Women's Water Polo	NA
40930	ivko Goci	M	1983	193	93	Serbia	SRB	2008 Summer	2008	Summer	Beijing	Water Polo	Water Polo Men's Water Polo	Bronze
41025	Taniele Gofers	F	1985	183	80	Australia	AUS	2008 Summer	2008	Summer	Beijing	Water Polo	Water Polo Women's Water Polo	Bronze
41086	Vladimir Gojkovi	M	1981	188	92	Montenegro	MNE	2008 Summer	2008	Summer	Beijing	Water Polo	Water Polo Men's Water Polo	NA
41107	Natalie Golda (-Benson)	F	1982	180	84	United States	USA	2008 Summer	2008	Summer	Beijing	Water Polo	Water Polo Women's Water Polo	Silver
42277	Kevin Graham	M	1986	198	94	Canada	CAN	2008 Summer	2008	Summer	Beijing	Water Polo	Water Polo Men's Water Polo	NA
42732	Alison Gregorka	F	1985	178	73	United States	USA	2008 Summer	2008	Summer	Beijing	Water Polo	Water Polo Women's Water Polo	Silver
43676	Rianne Dorian Guichelaar	F	1984	174	63	Netherlands	NED	2008 Summer	2008	Summer	Beijing	Water Polo	Water Polo Women's Water Polo	Gold
44366	Kate Gynther	F	1982	175	73	Australia	AUS	2008 Summer	2008	Summer	Beijing	Water Polo	Water Polo Women's Water Polo	Bronze
44372	Anett Gyre	F	1982	172	70	Hungary	HUN	2008 Summer	2008	Summer	Beijing	Water Polo	Water Polo Women's Water Polo	NA
44896	Biurakn Hakhverdian	F	1986	172	65	Netherlands	NED	2008 Summer	2008	Summer	Beijing	Water Polo	Water Polo Women's Water Polo	Gold
45501	Han Zhidong	M	1977	182	80	China	CHN	2008 Summer	2008	Summer	Beijing	Water Polo	Water Polo Men's Water Polo	NA
46840	Brittany Hayes	F	1985	170	72	United States	USA	2008 Summer	2008	Summer	Beijing	Water Polo	Water Polo Women's Water Polo	Silver
46928	He Jin	F	1987	178	100	China	CHN	2008 Summer	2008	Summer	Beijing	Water Polo	Water Polo Women's Water Polo	NA
48303	Amy Hetzel	F	1983	178	65	Australia	AUS	2008 Summer	2008	Summer	Beijing	Water Polo	Water Polo Women's Water Polo	Bronze
48704	Igor Hini	M	1976	202	110	Croatia	CRO	2008 Summer	2008	Summer	Beijing	Water Polo	Water Polo Men's Water Polo	NA
48739	Jaime Elizabeth Hipp (-Komer)	F	1982	183	73	United States	USA	2008 Summer	2008	Summer	Beijing	Water Polo	Water Polo Women's Water Polo	Silver
50098	Patrcia Horvth	F	1978	183	73	Hungary	HUN	2008 Summer	2008	Summer	Beijing	Water Polo	Water Polo Women's Water Polo	NA
50149	Norbert Hosnynszky	M	1984	196	101	Hungary	HUN	2008 Summer	2008	Summer	Beijing	Water Polo	Water Polo Men's Water Polo	Gold
50342	Rhys Howden	M	1987	189	84	Australia	AUS	2008 Summer	2008	Summer	Beijing	Water Polo	Water Polo Men's Water Polo	NA
50788	Peter Hudnut	M	1980	196	105	United States	USA	2008 Summer	2008	Summer	Beijing	Water Polo	Water Polo Men's Water Polo	Silver
51304	Timothy Julien "Tim" Hutten	M	1985	196	98	United States	USA	2008 Summer	2008	Summer	Beijing	Water Polo	Water Polo Men's Water Polo	Silver
52305	Sofia Iosifidou	F	1981	173	61	Greece	GRE	2008 Summer	2008	Summer	Beijing	Water Polo	Water Polo Women's Water Polo	NA
52934	Aleksandar Ivovi	M	1986	197	107	Montenegro	MNE	2008 Summer	2008	Summer	Beijing	Water Polo	Water Polo Men's Water Polo	NA
53742	Mlaan Janovi	M	1984	191	97	Montenegro	MNE	2008 Summer	2008	Summer	Beijing	Water Polo	Water Polo Men's Water Polo	NA
53743	Nikola Janovi	M	1980	191	100	Montenegro	MNE	2008 Summer	2008	Summer	Beijing	Water Polo	Water Polo Men's Water Polo	NA
55551	Predrag Joki	M	1983	188	102	Montenegro	MNE	2008 Summer	2008	Summer	Beijing	Water Polo	Water Polo Men's Water Polo	NA
55565	Maro Jokovi	M	1988	203	95	Croatia	CRO	2008 Summer	2008	Summer	Beijing	Water Polo	Water Polo Men's Water Polo	NA
56290	Brandon Jung	M	1986	190	88	Canada	CAN	2008 Summer	2008	Summer	Beijing	Water Polo	Water Polo Men's Water Polo	NA
57721	Oleksandra Andreyevna Karpovich	F	1986	160	55	Russia	RUS	2008 Summer	2008	Summer	Beijing	Water Polo	Water Polo Women's Water Polo	NA
57814	Tams Kss	M	1976	200	94	Hungary	HUN	2008 Summer	2008	Summer	Beijing	Water Polo	Water Polo Men's Water Polo	Gold
60793	Gbor Kis	M	1983	194	115	Hungary	HUN	2008 Summer	2008	Summer	Beijing	Water Polo	Water Polo Men's Water Polo	Gold
60844	Gergely "Gerg" Kiss	M	1978	198	112	Hungary	HUN	2008 Summer	2008	Summer	Beijing	Water Polo	Water Polo Men's Water Polo	Gold
60873	Dra gnes Kisteleki	F	1983	173	62	Hungary	HUN	2008 Summer	2008	Summer	Beijing	Water Polo	Water Polo Women's Water Polo	NA
61132	Noeki Klein	F	1983	179	80	Netherlands	NED	2008 Summer	2008	Summer	Beijing	Water Polo	Water Polo Women's Water Polo	Gold
61582	Bronwen Knox	F	1986	182	88	Australia	AUS	2008 Summer	2008	Summer	Beijing	Water Polo	Water Polo Women's Water Polo	Bronze
61585	Emma Knox	F	1978	173	70	Australia	AUS	2008 Summer	2008	Summer	Beijing	Water Polo	Water Polo Women's Water Polo	Bronze
62085	Konstantinos Kokkinakis	M	1976	193	105	Greece	GRE	2008 Summer	2008	Summer	Beijing	Water Polo	Water Polo Men's Water Polo	NA
62591	Sofiya Yevgenyevna Konukh	F	1980	173	61	Russia	RUS	2008 Summer	2008	Summer	Beijing	Water Polo	Water Polo Women's Water Polo	NA
62639	Simone Margareta Koot	F	1981	173	65	Netherlands	NED	2008 Summer	2008	Summer	Beijing	Water Polo	Water Polo Women's Water Polo	Gold
63611	Stavroula "Voula" Kozomboli	F	1974	180	73	Greece	GRE	2008 Summer	2008	Summer	Beijing	Water Polo	Water Polo Women's Water Polo	NA
64016	Tobias Kreuzmann	M	1981	195	90	Germany	GER	2008 Summer	2008	Summer	Beijing	Water Polo	Water Polo Men's Water Polo	NA
64375	James W. "J. W." Krumpholz	M	1988	191	93	United States	USA	2008 Summer	2008	Summer	Beijing	Water Polo	Water Polo Men's Water Polo	Silver
64624	Constantine "Con" Kudaba	M	1987	189	88	Canada	CAN	2008 Summer	2008	Summer	Beijing	Water Polo	Water Polo Men's Water Polo	NA
64953	Aljoa Kunac	M	1981	197	100	Croatia	CRO	2008 Summer	2008	Summer	Beijing	Water Polo	Water Polo Men's Water Polo	NA
66663	Giouli "Georgia" Lara	F	1980	175	78	Greece	GRE	2008 Summer	2008	Summer	Beijing	Water Polo	Water Polo Women's Water Polo	NA
69307	Li Bin	M	1984	185	95	China	CHN	2008 Summer	2008	Summer	Beijing	Water Polo	Water Polo Men's Water Polo	NA
69424	Li Jun	M	1981	188	85	China	CHN	2008 Summer	2008	Summer	Beijing	Water Polo	Water Polo Men's Water Polo	NA
69631	Liang Zhongxing	M	1987	198	98	China	CHN	2008 Summer	2008	Summer	Beijing	Water Polo	Water Polo Men's Water Polo	NA
70380	Kyriaki "Kiki" Liosi	F	1980	170	63	Greece	GRE	2008 Summer	2008	Summer	Beijing	Water Polo	Water Polo Women's Water Polo	NA
70622	Liu Ping	F	1987	174	70	China	CHN	2008 Summer	2008	Summer	Beijing	Water Polo	Water Polo Women's Water Polo	NA
72722	Ma Huanhuan	F	1990	178	66	China	CHN	2008 Summer	2008	Summer	Beijing	Water Polo	Water Polo Women's Water Polo	NA
73036	Sren Christoph Mackeben	M	1979	183	85	Germany	GER	2008 Summer	2008	Summer	Beijing	Water Polo	Water Polo Men's Water Polo	NA
73160	Norbert Madaras	M	1980	191	91	Hungary	HUN	2008 Summer	2008	Summer	Beijing	Water Polo	Water Polo Men's Water Polo	Gold
73721	Robert Maitland	M	1984	190	95	Australia	AUS	2008 Summer	2008	Summer	Beijing	Water Polo	Water Polo Men's Water Polo	NA
74415	Andrea Mangiante	M	1976	191	92	Italy	ITA	2008 Summer	2008	Summer	Beijing	Water Polo	Water Polo Men's Water Polo	NA
75201	Pavo Markovi	M	1985	190	92	Croatia	CRO	2008 Summer	2008	Summer	Beijing	Water Polo	Water Polo Men's Water Polo	NA
75217	Thomas Marks	M	1980	190	90	Canada	CAN	2008 Summer	2008	Summer	Beijing	Water Polo	Water Polo Men's Water Polo	NA
75526	Anthony Martin	M	1985	192	94	Australia	AUS	2008 Summer	2008	Summer	Beijing	Water Polo	Water Polo Men's Water Polo	NA
75553	David Martn Lozano	M	1977	177	80	Spain	ESP	2008 Summer	2008	Summer	Beijing	Water Polo	Water Polo Men's Water Polo	NA
77093	Dimitrios Mazis	M	1977	184	85	Greece	GRE	2008 Summer	2008	Summer	Beijing	Water Polo	Water Polo Men's Water Polo	NA
77373	Alicia McCormack	F	1983	167	76	Australia	AUS	2008 Summer	2008	Summer	Beijing	Water Polo	Water Polo Women's Water Polo	Bronze
77590	Sam McGregor	M	1985	192	95	Australia	AUS	2008 Summer	2008	Summer	Beijing	Water Polo	Water Polo Men's Water Polo	NA
78931	Rick Merlo	M	1982	191	98	United States	USA	2008 Summer	2008	Summer	Beijing	Water Polo	Water Polo Men's Water Polo	Silver
79331	Martina Miceli	F	1974	168	62	Italy	ITA	2008 Summer	2008	Summer	Beijing	Water Polo	Water Polo Women's Water Polo	NA
79924	Nathaniel Miller	M	1980	186	95	Canada	CAN	2008 Summer	2008	Summer	Beijing	Water Polo	Water Polo Men's Water Polo	NA
80163	Marc Minguell Alfrez	M	1985	185	84	Spain	ESP	2008 Summer	2008	Summer	Beijing	Water Polo	Water Polo Men's Water Polo	NA
80372	Federico Mistrangelo	M	1981	181	80	Italy	ITA	2008 Summer	2008	Summer	Beijing	Water Polo	Water Polo Men's Water Polo	NA
80415	Kevin Mitchell	M	1981	181	80	Canada	CAN	2008 Summer	2008	Summer	Beijing	Water Polo	Water Polo Men's Water Polo	NA
80444	Dimitrios Miteloudis	M	1982	186	87	Greece	GRE	2008 Summer	2008	Summer	Beijing	Water Polo	Water Polo Men's Water Polo	NA
81133	Guillermo Molina Ros	M	1984	195	105	Spain	ESP	2008 Summer	2008	Summer	Beijing	Water Polo	Water Polo Men's Water Polo	NA
81254	Tams Molnr	M	1975	193	104	Hungary	HUN	2008 Summer	2008	Summer	Beijing	Water Polo	Water Polo Men's Water Polo	Gold
81755	Evangelia "Evi" Moraitidou	F	1975	184	74	Greece	GRE	2008 Summer	2008	Summer	Beijing	Water Polo	Water Polo Women's Water Polo	NA
82418	Merrill Moses	M	1978	191	97	United States	USA	2008 Summer	2008	Summer	Beijing	Water Polo	Water Polo Men's Water Polo	Silver
83734	Maddalena Musumeci	F	1976	170	65	Italy	ITA	2008 Summer	2008	Summer	Beijing	Water Polo	Water Polo Women's Water Polo	NA
83909	Emmanouil Mylonakis	M	1985	185	75	Greece	GRE	2008 Summer	2008	Summer	Beijing	Water Polo	Water Polo Men's Water Polo	NA
84561	Florian Naroska	M	1982	198	102	Germany	GER	2008 Summer	2008	Summer	Beijing	Water Polo	Water Polo Men's Water Polo	NA
85054	Timothy Paul "Tim" Neesham	M	1980	184	86	Australia	AUS	2008 Summer	2008	Summer	Beijing	Water Polo	Water Polo Men's Water Polo	NA
87047	Heiko Nossek	M	1982	188	99	Germany	GER	2008 Summer	2008	Summer	Beijing	Water Polo	Water Polo Men's Water Polo	NA
87289	Georgios Ntoskas	M	1985	186	99	Greece	GRE	2008 Summer	2008	Summer	Beijing	Water Polo	Water Polo Men's Water Polo	NA
88062	Moritz Oeler	M	1986	188	81	Germany	GER	2008 Summer	2008	Summer	Beijing	Water Polo	Water Polo Men's Water Polo	NA
88328	Katerina Oikonomopoulou	F	1978	180	60	Greece	GRE	2008 Summer	2008	Summer	Beijing	Water Polo	Water Polo Women's Water Polo	NA
90718	Sasa Palamarevic	M	1986	196	100	Canada	CAN	2008 Summer	2008	Summer	Beijing	Water Polo	Water Polo Men's Water Polo	NA
91146	Yekaterina Andreyevna Pantyulina-Lisunova	F	1990	175	64	Russia	RUS	2008 Summer	2008	Summer	Beijing	Water Polo	Water Polo Women's Water Polo	NA
91919	Vjekoslav Paskovi	M	1985	180	86	Montenegro	MNE	2008 Summer	2008	Summer	Beijing	Water Polo	Water Polo Men's Water Polo	NA
92256	Francesca Pavan	F	1979	173	65	Italy	ITA	2008 Summer	2008	Summer	Beijing	Water Polo	Water Polo Women's Water Polo	NA
92278	Josip Pavi	M	1982	195	90	Croatia	CRO	2008 Summer	2008	Summer	Beijing	Water Polo	Water Polo Men's Water Polo	NA
92798	Branko Pekovi	M	1979	191	107	Serbia	SRB	2008 Summer	2008	Summer	Beijing	Water Polo	Water Polo Men's Water Polo	Bronze
92848	Anik Pelle	F	1979	186	72	Hungary	HUN	2008 Summer	2008	Summer	Beijing	Water Polo	Water Polo Women's Water Polo	NA
93327	Ivn Ernesto Prez Vargas	M	1971	197	109	Spain	ESP	2008 Summer	2008	Summer	Beijing	Water Polo	Water Polo Men's Water Polo	NA
93572	Felipe Perrone Rocha	M	1986	183	95	Spain	ESP	2008 Summer	2008	Summer	Beijing	Water Polo	Water Polo Men's Water Polo	NA
93574	Ricardo "Kiko" Perrone Rocha	M	1977	178	76	Spain	ESP	2008 Summer	2008	Summer	Beijing	Water Polo	Water Polo Men's Water Polo	NA
94040	Heather Petri	F	1978	180	73	United States	USA	2008 Summer	2008	Summer	Beijing	Water Polo	Water Polo Women's Water Polo	Silver
94824	Duko Pijetlovi	M	1985	197	97	Serbia	SRB	2008 Summer	2008	Summer	Beijing	Water Polo	Water Polo Men's Water Polo	Bronze
95118	Svilen Ivanov Piralkov	M	1975	189	90	Spain	ESP	2008 Summer	2008	Summer	Beijing	Water Polo	Water Polo Men's Water Polo	NA
95851	Marc Torsten Politze	M	1978	196	100	Germany	GER	2008 Summer	2008	Summer	Beijing	Water Polo	Water Polo Men's Water Polo	NA
96651	Jeffrey Brian "Jeffy" Powers	M	1980	201	108	United States	USA	2008 Summer	2008	Summer	Beijing	Water Polo	Water Polo Men's Water Polo	Silver
97008	gnes Primsz	F	1980	177	65	Hungary	HUN	2008 Summer	2008	Summer	Beijing	Water Polo	Water Polo Women's Water Polo	NA
97082	Andrija Prlainovi	M	1987	200	106	Serbia	SRB	2008 Summer	2008	Summer	Beijing	Water Polo	Water Polo Men's Water Polo	Bronze
97152	Yekaterina Valeryevna Prokofyeva	F	1991	176	70	Russia	RUS	2008 Summer	2008	Summer	Beijing	Water Polo	Water Polo Women's Water Polo	NA
97231	Yevgeniya Valeryevna Protsenko	F	1984	175	64	Russia	RUS	2008 Summer	2008	Summer	Beijing	Water Polo	Water Polo Women's Water Polo	NA
97763	Qiao Leiying	F	1990	176	73	China	CHN	2008 Summer	2008	Summer	Beijing	Water Polo	Water Polo Women's Water Polo	NA
98147	Zdravko Radi	M	1979	193	96	Montenegro	MNE	2008 Summer	2008	Summer	Beijing	Water Polo	Water Polo Men's Water Polo	NA
98325	Nunzia Cinzia Ragusa	F	1977	179	70	Italy	ITA	2008 Summer	2008	Summer	Beijing	Water Polo	Water Polo Women's Water Polo	NA
98825	Robin Randall	M	1980	197	85	Canada	CAN	2008 Summer	2008	Summer	Beijing	Water Polo	Water Polo Men's Water Polo	NA
99336	Nikola Raen	M	1985	187	94	Serbia	SRB	2008 Summer	2008	Summer	Beijing	Water Polo	Water Polo Men's Water Polo	Bronze
99364	Julian Real	M	1990	198	100	Germany	GER	2008 Summer	2008	Summer	Beijing	Water Polo	Water Polo Men's Water Polo	NA
100058	Georgios Reppas	M	1975	189	88	Greece	GRE	2008 Summer	2008	Summer	Beijing	Water Polo	Water Polo Men's Water Polo	NA
100987	Rebecca "Bec" Rippon	F	1979	167	72	Australia	AUS	2008 Summer	2008	Summer	Beijing	Water Polo	Water Polo Women's Water Polo	Bronze
100988	Melissa "Mel" Rippon	F	1981	169	70	Australia	AUS	2008 Summer	2008	Summer	Beijing	Water Polo	Water Polo Women's Water Polo	Bronze
101523	Federica Rocco	F	1985	173	70	Italy	ITA	2008 Summer	2008	Summer	Beijing	Water Polo	Water Polo Women's Water Polo	NA
102951	Antigoni Roumbesi	F	1983	177	80	Greece	GRE	2008 Summer	2008	Summer	Beijing	Water Polo	Water Polo Women's Water Polo	NA
105610	Jenna Santoromito	F	1987	169	65	Australia	AUS	2008 Summer	2008	Summer	Beijing	Water Polo	Water Polo Women's Water Polo	Bronze
105611	Mia Santoromito	F	1985	169	80	Australia	AUS	2008 Summer	2008	Summer	Beijing	Water Polo	Water Polo Women's Water Polo	Bronze
105691	Aleksandar api	M	1978	188	100	Serbia	SRB	2008 Summer	2008	Summer	Beijing	Water Polo	Water Polo Men's Water Polo	Bronze
106231	Dejan Savi	M	1975	190	120	Serbia	SRB	2008 Summer	2008	Summer	Beijing	Water Polo	Water Polo Men's Water Polo	Bronze
106234	Marko Savic	M	1981	175	85	Germany	GER	2008 Summer	2008	Summer	Beijing	Water Polo	Water Polo Men's Water Polo	NA
106379	Jean Sayegh	M	1981	196	95	Canada	CAN	2008 Summer	2008	Summer	Beijing	Water Polo	Water Polo Men's Water Polo	NA
106490	Milo epanovi	M	1983	185	86	Montenegro	MNE	2008 Summer	2008	Summer	Beijing	Water Polo	Water Polo Men's Water Polo	NA
106781	Thomas Schertwitis	M	1973	198	115	Germany	GER	2008 Summer	2008	Summer	Beijing	Water Polo	Water Polo Men's Water Polo	NA
106996	Andreas Schlotterbeck	M	1982	190	108	Germany	GER	2008 Summer	2008	Summer	Beijing	Water Polo	Water Polo Men's Water Polo	NA
108222	Denis efik	M	1977	198	115	Serbia	SRB	2008 Summer	2008	Summer	Beijing	Water Polo	Water Polo Men's Water Polo	Bronze
109569	Nataliya Vladimirovna Shepelina	F	1981	167	63	Russia	RUS	2008 Summer	2008	Summer	Beijing	Water Polo	Water Polo Women's Water Polo	NA
110398	Alette Hilde Sijbring	F	1982	174	68	Netherlands	NED	2008 Summer	2008	Summer	Beijing	Water Polo	Water Polo Women's Water Polo	Gold
111644	Anastasios Skhizas	M	1977	191	91	Greece	GRE	2008 Summer	2008	Summer	Beijing	Water Polo	Water Polo Men's Water Polo	NA
112169	Miloushka Yasemin Smit	F	1985	178	70	Netherlands	NED	2008 Summer	2008	Summer	Beijing	Water Polo	Water Polo Women's Water Polo	Gold
112302	Jesse Aaron Smith	M	1983	194	105	United States	USA	2008 Summer	2008	Summer	Beijing	Water Polo	Water Polo Men's Water Polo	Silver
112459	Mile Smodlaka	M	1976	198	115	Croatia	CRO	2008 Summer	2008	Summer	Beijing	Water Polo	Water Polo Men's Water Polo	NA
